Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower
2023-01-03 00:00:00-05:00,3.318842539778348,3.4282548237025816,3.282371561087386,3.355313301086426,8691800,0.0,0.0,,,,,,,,,
2023-01-04 00:00:00-05:00,3.4282548387180216,3.5467850308713103,3.4191371483510675,3.5285494327545166,13228000,0.0,0.0,,,100.0,,,,,,
2023-01-05 00:00:00-05:00,3.473843226932051,3.5194316779319044,3.446490156332139,3.5103139877319336,7036600,0.0,0.0,,,99.1967844072104,,,,,,
2023-01-06 00:00:00-05:00,3.5741381645202637,3.628844307679356,3.501196422925251,3.5741381645202637,9696700,0.0,0.0,,,99.22038726524879,,,,,,
2023-01-09 00:00:00-05:00,3.62884426778056,3.62884426778056,3.4738433131511295,3.5011963844299316,9770000,0.0,0.0,,,95.75717117575655,,,,,,
2023-01-10 00:00:00-05:00,3.519431803978282,3.5923735455732944,3.4829610418722203,3.5741381645202637,14030200,0.0,0.0,,,95.91087809361112,,,,,,
2023-01-11 00:00:00-05:00,3.637961998205871,3.637961998205871,3.5467850929407176,3.5741381645202637,10411900,0.0,0.0,,,95.91087809361113,,,,,,
2023-01-12 00:00:00-05:00,3.628844087270106,3.6744327545166016,3.5741379474337633,3.6744327545166016,7548900,0.0,0.0,,,96.13420800920109,,,,,,
2023-01-13 00:00:00-05:00,3.6835501024235056,3.8203156647679193,3.6470793437670936,3.8111977577209473,14086400,0.0,0.0,,,96.42124077771734,,,,,,
2023-01-17 00:00:00-05:00,3.729139071152568,3.738256544174678,3.637961949719718,3.6561975479125977,7741800,0.0,0.0,,,88.40938104227439,,,,,,
2023-01-18 00:00:00-05:00,3.729138960072816,3.756491813090161,3.683550292022897,3.692668199539185,11039800,0.0,0.0,,,88.6483899061474,,,,,,
2023-01-19 00:00:00-05:00,3.6653149318117815,3.7929625943779497,3.6014911005286976,3.7656097412109375,14315300,0.0,0.0,,,89.13112414778003,,,,,,
2023-01-20 00:00:00-05:00,3.738256175661261,3.811197691710732,3.701785417636525,3.792962312698364,6860200,0.0,0.0,,,89.31462924936623,,,,,,
2023-01-23 00:00:00-05:00,3.7656099825723697,3.7656099825723697,3.656197693359881,3.738256692886353,8847800,0.0,0.0,,,86.18068044479058,,,,,,
2023-01-24 00:00:00-05:00,3.729138873864091,3.8020803932451224,3.6744327343283176,3.77472710609436,9205700,0.0,0.0,,,86.52026206124744,,,,,,
2023-01-25 00:00:00-05:00,3.7473738495095463,3.820315361022949,3.7382559431875193,3.820315361022949,7473800,0.0,0.0,,,86.9518828237571,,,,,,
2023-01-26 00:00:00-05:00,3.811198219028012,3.811198219028012,3.683550548280108,3.738256692886353,7345000,0.0,0.0,,,81.87025118492161,,,,,,
2023-01-27 00:00:00-05:00,3.747374274298392,3.76560965424384,3.6744327545166016,3.6744327545166016,7987100,0.0,0.0,,,78.04958908767325,,,,,,
2023-01-30 00:00:00-05:00,3.647079269577463,3.6744325553962143,3.58325544322706,3.5923731327056885,12206700,0.0,0.0,,,73.31240185548084,,,,,,
2023-01-31 00:00:00-05:00,3.574137733890419,3.628843870458245,3.537666976178535,3.6197261810302734,7679300,0.0,0.0,3.6484471917152406,3.6484471917152406,73.8814639591222,,,,3.888315278661815,3.6484471917152406,3.408579104768666
2023-02-01 00:00:00-05:00,3.610609065936068,3.7382567382323706,3.583255993301146,3.7109038829803462,10489200,0.0,0.0,3.6662267208099366,3.654395448026203,75.73855991323288,,,,3.865893755159157,3.6662267208099366,3.4665596864607164
2023-02-02 00:00:00-05:00,3.738256276102341,3.738256276102341,3.528549194442745,3.5559024810791016,10440200,0.0,0.0,3.6675943732261658,3.6450151654598124,67.01508079114326,,,,3.8638154810572667,3.6675943732261658,3.471373265395065
2023-02-03 00:00:00-05:00,3.473843032041077,3.510313790794862,3.4282545835988456,3.455607652664185,8765300,0.0,0.0,3.6648590564727788,3.626976354717372,62.03605419168663,,,,3.871045974908893,3.6648590564727788,3.4586721380366647
2023-02-06 00:00:00-05:00,3.4282549300660774,3.4829610737254826,3.4100195488462757,3.4191372394561768,7868600,0.0,0.0,3.6571090102195747,3.6071821532639246,60.28214373781067,,,,3.886679432292475,3.6571090102195747,3.4275385881466742
2023-02-07 00:00:00-05:00,3.446489962975738,3.510313790794862,3.410019204221953,3.455607652664185,7183700,0.0,0.0,3.654829573631287,3.5927464865401397,61.45571096417485,,,,3.8913472376847316,3.654829573631287,3.418311909577842
2023-02-08 00:00:00-05:00,3.4738434235192917,3.5194318770990276,3.437372660655503,3.4647257328033447,5165100,0.0,0.0,3.649358952045441,3.580554033803302,61.759931299811946,-0.060097768360981796,,,3.8978475191180504,3.649358952045441,3.4008703849728317
2023-02-09 00:00:00-05:00,3.501196302193574,3.5285493728299047,3.309724807739258,3.309724807739258,8422400,0.0,0.0,3.6361382842063907,3.5547607741781553,53.962746682395306,-0.07532966300416222,,,3.9242112970935645,3.6361382842063907,3.348065271319217
2023-02-10 00:00:00-05:00,3.337077944977897,3.337077944977897,3.2641362044423423,3.3006069660186768,6910800,0.0,0.0,3.6174469947814947,3.5305556495915384,53.534584904762056,-0.08713237509257876,,,3.939645013642756,3.6174469947814947,3.2952489759202335
2023-02-13 00:00:00-05:00,3.15472357804723,3.236782782706722,3.0726641560048744,3.136488199234009,23604900,0.0,0.0,3.5837115168571474,3.4930254162241545,46.398376680189,-0.10847864800971507,,,3.955216071943567,3.5837115168571474,3.2122069617707276
2023-02-14 00:00:00-05:00,3.1364882855896505,3.1364882855896505,3.036193481972699,3.127370595932007,17546400,0.0,0.0,3.5572701692581177,3.4582011476249024,46.03126926632262,-0.12469404217675129,,,3.976576283309743,3.5572701692581177,3.1379640552064925
2023-02-15 00:00:00-05:00,3.072664346975965,3.09089994430542,3.0179582071362274,3.09089994430542,9847700,0.0,0.0,3.5271817564964296,3.4232200806420945,44.514095123869716,-0.13888673583137345,,,3.98764899634601,3.5271817564964296,3.066714516646849
2023-02-16 00:00:00-05:00,3.054429292678833,3.100017964788615,3.017958528897327,3.054429292678833,11479700,0.0,0.0,3.4916227340698245,3.3880971484551172,42.98822802331105,-0.15133295251866707,,,3.9818285074967243,3.4916227340698245,3.0014169606429246
